React1     React2    React3       Prod1      Prod2      Prod3      Prod4      Prod5       A          B          C          errA     errB     errC ty  Tmin   Tmax  fr     0 n  n !comment 
HCNCC      H+                     CCH        HCN+                                          2.500e-01  6.600e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1440 1  1 
HCNCC      H+                     HCN        C2H+                                          2.500e-01  6.600e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1441 1  1 
HCNCC      H+                     H2         C3N+                                          2.500e-01  6.600e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1442 1  1 
HCNCC      H+                     CH         HC2N+                                         2.500e-01  6.600e-09  9.360e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1443 1  1 
HCCNC      H+                     CN         C2H2+                                         3.330e-01  5.900e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1444 1  1 
HCCNC      H+                     H2         C3N+                                          3.330e-01  5.900e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1445 1  1 
HCCNC      H+                     C          CH2CN+                                        3.330e-01  5.900e-09  4.170e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1446 1  1 
HNCCC      H+                     HC3N       H+                                            1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1447 1  1 
HNCCC      H+                     H          HC3N+                                         1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1448 1  1 
HNCCC      H+                     NH         C3H+                                          1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1449 1  1 
HNCCC      H+                     H2         C3N+                                          1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1450 1  1 
HNCCC      H+                     CCH        HNC+                                          1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1451 1  1 
HNCCC      H+                     HNC        C2H+                                          1.670e-01  6.400e-09  7.290e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1452 1  1 
NH2CN      H+                     NH2        HNC+                                          5.000e-01  4.730e-09  8.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1453 1  1 
NH2CN      H+                     HNC        NH2+                                          5.000e-01  4.730e-09  8.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1454 1  1 
CH3CN      H+                     H2         CH2CN+                                        5.000e-01  4.920e-09  6.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1455 1  1 
C2H4       H+                     H2         C2H3+                                         2.000e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1456 1  1 
CH2CCH     H+                     H2         c-C3H2+                                       2.500e-01  5.590e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1457 1  1 
CH2CCH     H+                     H2         l-C3H2+                                       2.500e-01  5.590e-09  1.700e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1458 1  1 
C4H2       H+                     H2         C4H+                                          2.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1459 1  1 
C5H        H+                     H2         C5+                                           5.000e-01  7.650e-09  5.180e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1460 1  1 
CH3OH      H+                     H2         H2COH+                                        5.000e-01  4.190e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1461 1  1 
NH2CHO     H+                     CO         NH4+                                          2.500e-01  4.820e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1462 1  1 
NH2CHO     H+                     NH3        HCO+                                          2.500e-01  4.820e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1463 1  1 
NH2CHO     H+                     H2O        H2NC+                                         2.500e-01  4.820e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1464 1  1 
NH2CHO     H+                     H2CO       NH2+                                          2.500e-01  4.820e-09  6.620e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1465 1  1 
NH         S+                     H          NS+                                           1.000e+00  8.820e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1466 1  1 
O2         S+                     O          SO+                                           2.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1467 1  1 
OH         S+                     H          SO+                                           1.000e+00  7.280e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1468 1  1 
CCH        S+                     H          C2S+                                          1.000e+00  1.320e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1469 1  1 
CCH        S+                     H          C2S+                                          1.000e+00  1.320e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1469 2  1 
CH2        S+                     H          HCS+                                          1.000e+00  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1470 1  1 
CH2        S+                     H          HCS+                                          1.000e+00  1.090e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1470 2  1 
H2S        S+                     H2         S2+                                           7.240e-01  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1471 1  1 
H2S        S+                     H2         S2+                                           7.240e-01  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1471 2  1 
H2S        S+                     H          HS2+                                          2.260e-01  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1472 1  1 
H2S        S+                     H          HS2+                                          2.260e-01  1.090e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1472 2  1 
HCO        S+                     CO         HS+                                           5.000e-01  9.570e-10  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1473 1  1 
OCS        S+                     CO         S2+                                           1.000e+00  1.160e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     10     90  4  1474 1  1 
OCS        S+                     CO         S2+                                           1.000e+00  1.160e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     90    800  5  1474 2  1 
C2H2       S+                     H          HC2S+                                         9.500e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1475 1  1 
c-C3H      S+                     H          C3S+                                          1.000e+00  1.240e-09  4.130e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1476 1  1 
l-C3H      S+                     H          C3S+                                          1.000e+00  1.310e-09  5.300e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1477 1  1 
CH3        S+                     H          H2CS+                                         1.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1478 1  1 
H2CO       S+                     CO         H2S+                                          5.000e-01  9.600e-10  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1479 1  1 
H2CO       S+                     HS         HCO+                                          5.000e-01  9.600e-10  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1480 1  1 
C2H3       S+                     H2         HC2S+                                         1.520e-09 -5.000e-01  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1481 1  1 
c-C3H2     S+                     H          HC3S+                                         1.000e+00  1.200e-09  5.540e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1482 1  1 
l-C3H2     S+                     H          HC3S+                                         1.000e+00  1.330e-09  6.110e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1483 1  1 
C4H        S+                     H          C4S+                                          1.000e+00  1.420e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     10     95  4  1484 1  1 
C4H        S+                     H          C4S+                                          1.000e+00  1.420e-09  1.130e+00 2.00e+00 0.00e+00 logn  4     95    800  5  1484 2  1 
C4H2       S+                     CS         c-C3H2+                                       1.200e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1485 1  1 
C4H2       S+                     H          HC4S+                                         4.800e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1486 1  1 
N          C2+                    CN         C+                                            4.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1487 1  1 
O          C2+                    C          CO+                                           3.100e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1488 1  1 
S          C2+                    C          CS+                                           5.800e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1489 1  1 
C2         C2+                    C          C3+                                           6.440e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1490 1  2 
C2         C2+                    C3         C+                                            2.260e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1491 1  2 
CH         C2+                    H          C3+                                           3.000e-01  1.170e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1492 1  2 
CH         C2+                    C          C2H+                                          3.300e-01  1.170e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1493 1  2 
CH         C2+                    CCH        C+                                            1.900e-01  1.170e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1494 1  2 
CH         C2+                    C3         H+                                            3.000e-02  1.170e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1495 1  2 
H2         C2+                    H          C2H+                                          1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1496 1  1 
NH         C2+                    N          C2H+                                          5.000e-01  9.270e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1497 1  1 
NH         C2+                    H          C2N+                                          5.000e-01  9.270e-10  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1498 1  1 
O2         C2+                    CO         CO+                                           8.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1499 1  1 
CH2        C2+                    H2         C3+                                           3.000e-01  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1500 1  2 
CH2        C2+                    H2         C3+                                           3.000e-01  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1500 2  2 
CH2        C2+                    H          C3H+                                          6.500e-01  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1501 1  2 
CH2        C2+                    H          C3H+                                          6.500e-01  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1501 2  2 
CH2        C2+                    C2H2       C+                                            5.000e-02  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1502 1  2 
CH2        C2+                    C2H2       C+                                            5.000e-02  1.150e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1502 2  2 
H2O        C2+                    OH         C2H+                                          5.000e-01  8.650e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1503 1  1 
H2O        C2+                    H          C2HO+                                         5.000e-01  8.650e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1504 1  1 
HCN        C2+                    H          C3N+                                          6.720e-01  1.040e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1505 1  1 
HCN        C2+                    N          C3H+                                          3.280e-01  1.040e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1506 1  1 
HCO        C2+                    CO         C2H+                                          5.000e-01  1.030e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1507 1  1 
NH2        C2+                    H          HC2N+                                         5.000e-01  1.010e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1508 1  1 
C2H2       C2+                    H          C4H+                                          1.700e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1509 1  1 
CH4        C2+                    CH3        C2H+                                          2.380e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1510 1  1 
CH4        C2+                    CH2        C2H2+                                         1.820e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1511 1  1 
CH4        C2+                    H          H2         C3H+                               1.960e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1512 1  1 
CH4        C2+                    H2         c-C3H2+                                       2.870e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1513 1  1 
CH4        C2+                    H2         l-C3H2+                                       2.870e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1514 1  1 
CH4        C2+                    H          c-C3H3+                                       1.050e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1515 1  1 
CH4        C2+                    H          l-C3H3+                                       1.050e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1516 1  1 
C          CH+                    H          C2+                                           1.140e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1517 1  2 
H          CH+                    H2         C+                                            7.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1518 1  1 
N          CH+                    H          CN+                                           1.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1519 1  1 
O          CH+                    H          CO+                                           3.500e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1520 1  1 
S          CH+                    H          CS+                                           4.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1521 1  1 
S          CH+                    C          HS+                                           4.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1522 1  1 
C2         CH+                    C          C2H+                                          1.800e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1523 1  2 
C2         CH+                    C3         H+                                            5.000e-11  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1524 1  2 
C2         CH+                    H          C3+                                           5.000e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1525 1  2 
C2         CH+                    CCH        C+                                            2.700e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1526 1  2 
CH         CH+                    H2         C2+                                           1.000e+00  1.340e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1527 1  1 
CN         CH+                    H          C2N+                                          6.670e-01  1.350e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    607  4  1528 1  1 
CN         CH+                    H          C2N+                                          6.670e-01  1.350e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1528 2  1 
CN         CH+                    H          CNC+                                          3.330e-01  1.350e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    607  4  1529 1  1 
CN         CH+                    H          CNC+                                          3.330e-01  1.350e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1529 2  1 
H2         CH+                    H          CH2+                                          1.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1530 1  1 
NH         CH+                    H2         CN+                                           1.000e+00  1.070e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1531 1  1 
O2         CH+                    OH         CO+                                           1.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1532 1  1 
O2         CH+                    O          HCO+                                          9.700e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1533 1  1 
O2         CH+                    HCO        O+                                            1.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1534 1  1 
OH         CH+                    H2         CO+                                           1.000e+00  8.940e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1535 1  1 
CCH        CH+                    H          C3H+                                          6.500e-01  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1536 1  2 
CCH        CH+                    H          C3H+                                          6.500e-01  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1536 2  2 
CCH        CH+                    H2         C3+                                           3.000e-01  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1537 1  2 
CCH        CH+                    H2         C3+                                           3.000e-01  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1537 2  2 
CCH        CH+                    C2H2       C+                                            5.000e-02  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1538 1  2 
CCH        CH+                    C2H2       C+                                            5.000e-02  1.680e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1538 2  2 
CH2        CH+                    H2         C2H+                                          1.000e+00  1.310e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1539 1  1 
CH2        CH+                    H2         C2H+                                          1.000e+00  1.310e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1539 2  1 
CO2        CH+                    CO         HCO+                                          1.600e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1540 1  1 
H2O        CH+                    H2         HCO+                                          7.140e-01  1.010e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1541 1  1 
H2O        CH+                    H          H2CO+                                         1.430e-01  1.010e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1542 1  1 
H2O        CH+                    C          H3O+                                          1.430e-01  1.010e-09  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1543 1  1 
H2S        CH+                    H2         HCS+                                          5.120e-01  1.450e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1544 1  1 
H2S        CH+                    H2         HCS+                                          5.120e-01  1.450e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1544 2  1 
H2S        CH+                    C          H3S+                                          4.880e-01  1.450e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1545 1  1 
H2S        CH+                    C          H3S+                                          4.880e-01  1.450e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1545 2  1 
HCN        CH+                    H2         C2N+                                          1.200e-01  1.250e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1546 1  1 
HCN        CH+                    H          HC2N+                                         8.000e-02  1.250e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1547 1  1 
HCN        CH+                    C          HCNH+                                         8.000e-01  1.250e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1548 1  1 
HCO        CH+                    CO         CH2+                                          5.000e-01  1.250e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1549 1  1 
HNC        CH+                    C          HCNH+                                         1.000e+00  1.310e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1550 1  1 
NH2        CH+                    H2         HCN+                                          1.000e+00  1.170e-09  4.600e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1551 1  1 
OCS        CH+                    CO         HCS+                                          5.510e-01  1.630e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     10     90  4  1552 1  1 
OCS        CH+                    CO         HCS+                                          5.510e-01  1.630e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     90    800  5  1552 2  1 
C2H2       CH+                    H          c-C3H2+                                       1.200e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1553 1  1 
C2H2       CH+                    H          l-C3H2+                                       1.200e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1554 1  1 
H2CO       CH+                    CH2        HCO+                                          3.330e-01  1.250e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1555 1  1 
H2CO       CH+                    CO         CH3+                                          3.330e-01  1.250e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1556 1  1 
H2CO       CH+                    C          H2COH+                                        3.330e-01  1.250e-09  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1557 1  1 
NH3        CH+                    H2         H2NC+                                         6.800e-01  1.250e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1558 1  1 
NH3        CH+                    C          NH4+                                          1.500e-01  1.250e-09  3.650e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1559 1  1 
CH4        CH+                    H          H2         C2H2+                              1.400e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1560 1  1 
CH4        CH+                    H2         C2H3+                                         1.100e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1561 1  1 
CH4        CH+                    H          C2H4+                                         6.500e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1562 1  1 
CH3OH      CH+                    CH2        H2COH+                                        1.000e-01  1.360e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1563 1  1 
CH3OH      CH+                    H2CO       CH3+                                          5.000e-01  1.360e-09  3.320e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1564 1  1 
O          N2+                    N          NO+                                           1.400e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1565 1  1 
H2         N2+                    H          N2H+                                          1.700e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1566 1  1 
H2O        N2+                    OH         N2H+                                          4.760e-01  8.370e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1567 1  1 
H2S        N2+                    H2         N2         S+                                 1.500e-01  1.130e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1568 1  1 
H2S        N2+                    H2         N2         S+                                 1.500e-01  1.130e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1568 2  1 
H2S        N2+                    H          N2         HS+                                7.510e-01  1.130e-09  1.770e+00 2.00e+00 0.00e+00 logn  4     10    234  4  1569 1  1 
H2S        N2+                    H          N2         HS+                                7.510e-01  1.130e-09  1.770e+00 2.00e+00 0.00e+00 logn  4    234    800  5  1569 2  1 
HCO        N2+                    CO         N2H+                                          5.000e-01  9.900e-10  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1570 1  1 
OCS        N2+                    CO         N2         S+                                 8.000e-01  1.220e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     10     90  4  1571 1  1 
OCS        N2+                    CO         N2         S+                                 8.000e-01  1.220e-09  1.090e+00 2.00e+00 0.00e+00 logn  4     90    800  5  1571 2  1 
H2CO       N2+                    H          N2         HCO+                               8.690e-01  9.920e-10  5.150e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1572 1  1 
CH4        N2+                    H2         N2         CH2+                               7.000e-11  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1573 1  1 
CH4        N2+                    H          N2         CH3+                               9.300e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1574 1  1 
C          NH+                    N          CH+                                           1.600e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1575 1  1 
N          NH+                    H          N2+                                           1.300e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1576 1  1 
O          NH+                    N          OH+                                           1.000e-09  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1577 1  1 
S          NH+                    N          HS+                                           6.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1578 1  1 
S          NH+                    H          NS+                                           6.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1579 1  1 
C2         NH+                    C          HCN+                                          4.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1580 1  1 
C2         NH+                    N          C2H+                                          4.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1581 1  1 
C2         NH+                    H          C2N+                                          4.900e-10  0.000e+00  0.000e+00 2.00e+00 0.00e+00 logn  4     10    300  3  1582 1  1 
CH         NH+                    N          CH2+                                          1.000e+00  1.290e-09  3.330e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1583 1  1 
CN         NH+                    N          HCN+                                          1.000e+00  1.290e-09  2.840e+00 2.00e+00 0.00e+00 logn  4     10    607  4  1584 1  1 
CN         NH+                    N          HCN+                                          1.000e+00  1.290e-09  2.840e+00 2.00e+00 0.00e+00 logn  4    607    800  5  1584 2  1 
CO         NH+                    N          HCO+                                          7.480e-01  1.050e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1585 1  1 
CO         NH+                    H          NCO+                                          2.520e-01  1.050e-09  2.510e-01 2.00e+00 0.00e+00 logn  4     10    800  5  1586 1  1 
H2         NH+                    N          H3+                                           2.250e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1587 1  1 
H2         NH+                    H          NH2+                                          1.000e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1588 1  1 
N2         NH+                    N          N2H+                                          1.500e-09  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1589 1  1 
NH         NH+                    N          NH2+                                          1.000e+00  1.030e-09  4.400e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1590 1  1 
NO         NH+                    O          N2H+                                          2.000e-01  9.630e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     10     13  4  1591 1  1 
NO         NH+                    O          N2H+                                          2.000e-01  9.630e-10  4.110e-01 2.00e+00 0.00e+00 logn  4     13    800  5  1591 2  1 
O2         NH+                    OH         NO+                                           2.000e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1592 1  1 
O2         NH+                    N          HO2+                                          1.600e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1593 1  1 
OH         NH+                    N          H2O+                                          1.000e+00  8.590e-10  5.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1594 1  1 
CCH        NH+                    N          C2H2+                                         1.000e+00  1.610e-09  1.340e+00 2.00e+00 0.00e+00 logn  4     10    134  4  1595 1  1 
CCH        NH+                    N          C2H2+                                         1.000e+00  1.610e-09  1.340e+00 2.00e+00 0.00e+00 logn  4    134    800  5  1595 2  1 
CH2        NH+                    N          CH3+                                          1.000e+00  1.270e-09  1.410e+00 2.00e+00 0.00e+00 logn  4     10    150  4  1596 1  1 
CH2        NH+                    N          CH3+                                          1.000e+00  1.270e-09  1.410e+00 2.00e+00 0.00e+00 logn  4    150    800  5  1596 2  1 
CO2        NH+                    HCO        NO+                                           3.300e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1597 1  1 
CO2        NH+                    CO         HNO+                                          3.850e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1598 1  1 
CO2        NH+                    N          HOCO+                                         3.900e-10  0.000e+00  0.000e+00 1.25e+00 0.00e+00 logn  4     10    300  3  1599 1  1 
H2O        NH+                    H2         HNO+                                          7.690e-02  9.710e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1600 1  1 
H2O        NH+                    OH         NH2+                                          1.920e-01  9.710e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1601 1  1 
H2O        NH+                    N          H3O+                                          4.620e-01  9.710e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1602 1  1 
H2O        NH+                    O          NH3+                                          3.850e-02  9.710e-10  5.410e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1603 1  1 
HCN        NH+                    N          HCNH+                                         1.000e+00  1.190e-09  6.610e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1604 1  1 
HCO        NH+                    N          H2CO+                                         1.000e+00  1.190e-09  3.580e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1605 1  1 
HNC        NH+                    N          HCNH+                                         1.000e+00  1.250e-09  6.500e+00 2.00e+00 0.00e+00 logn  4     10    800  4  1606 1  1 
